Name,Brand,Hits,Fans,year,dimensions,weight,displaysize,displayresolution,memoryslot,internalmemory,cam1modules,cam2modules,bluetooth,batdescription1,price
Philips S396,PHILIPS,71807,3,"2015, June. Released 2015, June",141.9 x 73 x 9.7 mm (5.59 x 2.87 x 0.38 in),151 g (5.33 oz),"5.0 inches, 68.9 cm2 (~66.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDXC (dedicated slot),8GB 1GB RAM,"8 MP, AF",8 MP,"4.0, A2DP","Li-Ion 2300 mAh, removable",
Philips S388,PHILIPS,165453,5,"2014, Q3. Released 2014, Q3",131 x 67.1 x 9.1 mm (5.16 x 2.64 x 0.36 in),136.5 g (4.83 oz),"4.5 inches, 55.8 cm2 (~63.5% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~245 ppi density)",microSDHC (dedicated slot),,"5 MP, AF",No,"3.0, A2DP","Li-Ion 1700 mAh, removable",
Philips S308,PHILIPS,215238,2,"2014, May. Released 2014, May",126 x 64.5 x 9.7 mm (4.96 x 2.54 x 0.38 in),125 g (4.41 oz),"4.0 inches, 45.5 cm2 (~56.0% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",microSDHC (dedicated slot),4GB 512MB RAM,5 MP,No,"3.0, A2DP","Li-Ion 1400 mAh, removable",About 130 EUR
Philips W6610,PHILIPS,352877,10,"2014, May. Released 2014, May",145.4 x 74.1 x 11.4 mm (5.72 x 2.92 x 0.45 in),200 g (7.05 oz),"5.0 inches, 68.9 cm2 (~64.0% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~220 ppi density)",microSDHC (dedicated slot),4GB 1GB RAM,"8 MP, AF",1.2 MP,"4.0, A2DP","Li-Ion 5300 mAh, removable",
Philips W8578,PHILIPS,129018,6,"2014, April. Released 2014, April",116 x 60 x 21 mm (4.57 x 2.36 x 0.83 in),217 g (7.65 oz),"3.5 inches, 34.9 cm2 (~50.1% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~267 ppi density)",microSDHC (dedicated slot),512MB 256MB RAM,5 MP,No,"2.1, EDR","Li-Ion 2000 mAh, removable",
Philips W3500,PHILIPS,258342,9,"2013, December. Released 2013, December",142 x 73.6 x 9.7 mm (5.59 x 2.90 x 0.38 in),170 g (6.00 oz),"5.0 inches, 68.9 cm2 (~65.9% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",microSDHC (dedicated slot),1GB RAM,5 MP,No,"3.0, A2DP","Li-Ion 2200 mAh, removable",About 170 EUR
Philips W8555,PHILIPS,158416,15,"2013, November. Released 2013, November",-,200 g (7.05 oz),"5.0 inches, 68.9 cm2","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",microSDHC (dedicated slot),16GB 2GB RAM,"13 MP, AF",Yes,"4.0, A2DP, EDR","Li-Po 3300 mAh, removable",About 340 EUR
Philips W7555,PHILIPS,104514,8,"2013, December. Released 2013, December",136.8 x 68.5 x 13.1 mm (5.39 x 2.70 x 0.52 in),154 g (5.43 oz),"4.5 inches, 55.8 cm2 (~59.6% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~245 ppi density)",microSDHC (dedicated slot),4GB 1GB RAM,"8 MP, AF",Yes,"3.0, A2DP","Li-Ion 2400 mAh, removable",About 220 EUR
Philips W9588,PHILIPS,144346,15,"2013, December. Released 2013, December",116.5 x 61.5 x 20.5 mm (4.59 x 2.42 x 0.81 in),246.8 g (8.71 oz),"3.5 inches, 34.9 cm2 (~48.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~267 ppi density)","microSDHC (dedicated slot), 4 GB included",4GB 1GB RAM,"8 MP, AF",1 MP,"3.0, A2DP","Li-Ion 2400 mAh, removable",
Philips W8568,PHILIPS,131631,9,"2013, October. Released 2013, October",123.5 x 63 x 18.8 mm (4.86 x 2.48 x 0.74 in),214 g (7.55 oz),"4.0 inches, 44.1 cm2 (~56.7% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~275 ppi density)",microSDHC (dedicated slot),4GB 1GB RAM,"8 MP, AF",No,"4.0, A2DP, LE","Li-Ion 2100 mAh, removable",
Philips W8500,PHILIPS,88438,4,"2013, October. Released 2013, October",132 x 71 x 12.3 mm (5.20 x 2.80 x 0.48 in),172 g (6.07 oz),"4.3 inches, 51.0 cm2 (~54.4% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~256 ppi density)",microSDHC (dedicated slot),4GB,"8 MP, AF",No,"3.0, A2DP","Li-Ion 2400 mAh, removable",
Philips W6500,PHILIPS,114512,6,"2013, October. Released 2013, October",128.7 x 66 x 11.8 mm (5.07 x 2.60 x 0.46 in),150.8 g (5.29 oz),"4.3 inches, 51.0 cm2 (~60.0% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~256 ppi density)",microSDHC (dedicated slot),4GB,"5 MP, AF",No,"4.0, A2DP, EDR, LE","Li-Ion 2400 mAh, removable",
Philips W3568,PHILIPS,113397,3,"2013, October. Released 2013, October",126.8 x 68 x 12 mm (4.99 x 2.68 x 0.47 in),137 g (4.83 oz),"4.0 inches, 45.5 cm2 (~52.8% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",microSDHC (dedicated slot),4GB 512MB RAM,3.15 MP,Yes,"2.1, A2DP, EDR","Li-Ion 2000 mAh, removable",
