Name,Brand,Hits,Fans,year,dimensions,weight,displaysize,displayresolution,memoryslot,internalmemory,cam1modules,cam2modules,bluetooth,batdescription1,price
Sharp Aquos Zero,SHARP,491162,56,"2019, January",154 x 73 x 8.8 mm (6.06 x 2.87 x 0.35 in),146 g (5.15 oz),"6.2 inches, 96.9 cm2 (~86.2% screen-to-body ratio)","1440 x 2992 pixels, 18.7:9 ratio (~536 ppi density)",No,128GB 6GB RAM,"22.6 MP, f/1.9, 22 mm, PDAF, OIS","8 MP, f/2.2, 23 mm","5.0, A2DP, LE","Li-Ion 3130 mAh, non-removable",About 600 EUR
Sharp Aquos R2 compact,SHARP,635077,106,"2018, November",131 x 64 x 9.3 mm (5.16 x 2.52 x 0.37 in),135 g (4.76 oz),"5.2 inches, 67.5 cm2 (~80.5% screen-to-body ratio)","1080 x 2280 pixels, 19:9 ratio (~485 ppi density)",microSDXC (dedicated slot),64GB 4GB RAM,"22.6 MP, f/1.9, 22 mm, PDAF, OIS","8 MP, f/2.2, 23 mm","5.0, A2DP, LE","Li-Ion 2500 mAh, non-removable",
Sharp Aquos D10,SHARP,225896,12,"2018, August",148.2 x 74.2 x 8 mm (5.83 x 2.92 x 0.31 in),165 g (5.82 oz),"5.99 inches, 92.6 cm2 (~84.2% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~403 ppi density)",microSDXC (uses shared SIM slot),64GB 4GB RAM,"12 MP, f/1.8, 1/2.55"", 1.4µm, PDAF
13 MP, 1/3.4"", 1.0µm","16 MP, f/2.0, (wide), 1/3.06"", 1.0µm","4.0, A2DP, LE","Li-Ion 2900 mAh, non-removable",About 400 EUR
Sharp Aquos B10,SHARP,158110,9,"2018, July",153.5 x 71.9 x 8.8 mm (6.04 x 2.83 x 0.35 in),175 g (6.17 oz),"5.7 inches, 83.8 cm2 (~76.0% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~282 ppi density)",microSDXC (uses shared SIM slot),32GB 3GB RAM,"13 MP, f/2.0, AF
8 MP","13 MP, f/2.2","4.0, A2DP","Li-Ion 4000 mAh, non-removable",About 300 EUR
Sharp Aquos C10,SHARP,260285,21,"2018, July",141.8 x 72 x 7.9 mm (5.58 x 2.83 x 0.31 in),140 g (4.94 oz),"5.5 inches, 80.7 cm2 (~79.0% screen-to-body ratio)","1080 x 2040 pixels, 17:9 ratio (~420 ppi density)",microSDXC (uses shared SIM slot),64GB 4GB RAM,"12 MP, f/1.8, 1/2.55"", 1.4µm, PDAF
8 MP, f/2.0, 1/3.2"", 1.4µm","8 MP, f/2.0, 1/3.2"", 1.4µm","5.0, A2DP, LE","Li-Ion 2700 mAh, non-removable",About 400 EUR
Sharp Aquos S3 High,SHARP,192978,24,"2018, June",148.2 x 74.2 x 8 mm (5.83 x 2.92 x 0.31 in),167.4 g (5.93 oz),"6.0 inches, 92.9 cm2 (~84.5% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~402 ppi density)",microSDXC (uses shared SIM slot),64GB 8GB RAM,"12 MP, f/1.8, 1/2.55"", 1.4µm, dual pixel PDAF
13 MP, 2x optical zoom","16 MP, f/2.0, (wide), 1/3.06"", 1.0µm","5.0, A2DP, LE","Li-Ion 3200 mAh, non-removable",About 400 EUR
Sharp Aquos R2,SHARP,948591,62,"2018, May",156 x 74 x 9 mm (6.14 x 2.91 x 0.35 in),181 g (6.38 oz),"6.0 inches, 89.9 cm2 (~77.8% screen-to-body ratio)","1440 x 3040 pixels, 19:9 ratio (~561 ppi density)",microSDXC (uses shared SIM slot),64GB 4GB RAM,"22.6 MP, PDAF
16.3 MP, PDAF (for video recording only)",16.3 MP,"5.0, A2DP, LE","Li-Ion 3130 mAh, non-removable",About 350 EUR
Sharp Aquos S3,SHARP,356402,31,"2018, March",148.2 x 74.2 x 8 mm (5.83 x 2.92 x 0.31 in),165.4 g (5.82 oz),"6.0 inches, 92.9 cm2 (~84.5% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~402 ppi density)",microSDXC (uses shared SIM slot),64GB 6GB RAM,"12 MP, f/1.8, 1/2.55"", 1.4µm, dual pixel PDAF
13 MP, 2x optical zoom","16 MP, f/2.0, (wide), 1/3.06"", 1.0µm","5.0, A2DP, LE","Li-Ion 3200 mAh, non-removable",About 400 EUR
Sharp Aquos S3 mini,SHARP,492627,85,"2018, March",142.7 x 73 x 7.8 mm (5.62 x 2.87 x 0.31 in),140 g (4.94 oz),"5.5 inches, 80.7 cm2 (~77.5% screen-to-body ratio)","1080 x 2040 pixels, 17:9 ratio (~420 ppi density)",microSDXC (uses shared SIM slot),64GB 6GB RAM,"16 MP, f/2.0, PDAF","20 MP, f/2.0, (wide), 1/3"", 0.9µm","4.2, A2DP, LE","Li-Ion 3020 mAh, non-removable",About 250 EUR
Sharp Pi,SHARP,163193,4,"2018, February",-,-,"5.2 inches, 74.5 cm2","720 x 1280 pixels, 16:9 ratio (~282 ppi density)",microSDXC,16GB 2GB RAM,"13 MP, f/2.2, AF
2 MP, (depth)",8 MP,"4.0, A2DP",Li-Ion 3000 mAh battery,About 110 EUR
Sharp R1S,SHARP,187326,9,"2018, February",-,-,"5.5 inches, 83.4 cm2","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",microSDXC (uses shared SIM slot),32GB 3GB RAM,"13 MP, f/2.0, AF
5 MP, f/2.4, (depth)","5 MP, f/2.4","4.2, A2DP, LE","Li-Ion 5000 mAh, non-removable",About 170 EUR
Sharp Aquos S2,SHARP,918593,117,"2017, August",141.8 x 72 x 7.9 mm (5.58 x 2.83 x 0.31 in),140 g (4.94 oz),"5.5 inches, 80.7 cm2 (~79.0% screen-to-body ratio)","1080 x 2040 pixels, 17:9 ratio (~420 ppi density)",microSDXC (uses shared SIM slot),"64GB 4GB RAM, 128GB 6GB RAM","12 MP, f/1.8, 1/2.55"", 1/3.2"", 1.4µm, dual pixel PDAF
8 MP","8 MP, f/2.0, 1/3.2"", 1.4µm","4.2, A2DP, LE","Li-Po 3020 mAh, non-removable",About 450 EUR
Sharp Z3,SHARP,186061,16,"2017, April",157 x 78.5 x 7.8 mm (6.18 x 3.09 x 0.31 in),185 g (6.53 oz),"5.7 inches, 89.6 cm2 (~72.7% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~515 ppi density)",microSDXC (uses shared SIM slot),64GB 4GB RAM,"16 MP, f/2.0, PDAF, OIS","13 MP, f/1.8, PDAF","4.0, A2DP, LE","Li-Ion 3100 mAh, non-removable",About 380 EUR
