Name,Brand,Hits,Fans,year,dimensions,weight,displaysize,displayresolution,memoryslot,internalmemory,cam1modules,cam2modules,bluetooth,batdescription1,price
Panasonic T11,PANASONIC,302901,3,"2013, Q3. Released 2013, Q3",112.6 x 63.5 x 9.2 mm (4.43 x 2.5 x 0.36 in),120 g (4.23 oz),"4.0 inches, 45.5 cm2 (~63.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",microSDHC (dedicated slot),4GB 1GB RAM,"5 MP, AF",VGA,"2.1, A2DP","Li-Ion 1500 mAh, removable",About 120 EUR
Panasonic P51,PANASONIC,914429,30,"2013, May. Released 2013, October",144 x 75 x 8.5 mm (5.67 x 2.95 x 0.33 in),135 g (4.76 oz),"5.0 inches, 68.9 cm2 (~63.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDHC (dedicated slot),4GB 1GB RAM,"8 MP, AF",1.3 MP,"4.0, A2DP, EDR","Li-Ion 2500 mAh, non-removable",About 440 EUR
Panasonic P41,PANASONIC,290900,3,"2014, August. Released 2014, August",142.4 x 71.9 x 8.2 mm (5.61 x 2.83 x 0.32 in),133 g (4.69 oz),"5.0 inches, 68.9 cm2 (~67.3% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~220 ppi density)",microSDHC (dedicated slot),8GB 1GB RAM,"8 MP, AF",2 MP,"4.0, A2DP, EDR","Li-Ion 2000 mAh, removable",About 170 EUR
Panasonic Eluga Power,PANASONIC,660137,22,"2012, February. Released 2012, May",136 x 70 x 9.6 mm (5.35 x 2.76 x 0.38 in),133 g (4.69 oz),"5.0 inches, 68.9 cm2 (~72.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDHC (dedicated slot),8GB 1GB RAM,"8 MP, AF",Yes,"3.0, A2DP, EDR",Non-removable Li-Ion 1800 mAh battery,About 500 EUR
Panasonic Eluga DL1,PANASONIC,872950,22,"2012, February. Released 2012, April",123 x 62 x 7.8 mm (4.84 x 2.44 x 0.31 in),103 g (3.63 oz),"4.3 inches, 51.0 cm2 (~66.8% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~256 ppi density)",No,8GB 1GB RAM,"8 MP, AF",,"2.1, A2DP, EDR",Non-removable Li-Ion 1150 mAh battery,About 360 EUR
Panasonic KX-TU311,PANASONIC,86209,5,"2011, October",121 x 57 x 19 mm (4.76 x 2.24 x 0.75 in),110 g (3.88 oz),"1.9 inches, 11.4 cm2 (~16.5% screen-to-body ratio)",220 x 176 pixels (~148 ppi density),No,,No,,2.0,Removable Li-Ion 940 mAh battery,
Panasonic KX-TU301,PANASONIC,80563,5,"2011, October","128 x 49 x 20 mm, 89 cc (5.04 x 1.93 x 0.79 in)",128 g (4.52 oz),"1.8 inches, 10.2 cm2 (~16.3% screen-to-body ratio)",160 x 128 pixels (~114 ppi density),No,,No,,No,Removable Li-Ion 940 mAh battery,
Panasonic VS7,PANASONIC,861920,13,"2005, Q1","102 x 51 x 18.8 mm, 89 cc (4.02 x 2.01 x 0.74 in)",113 g (3.99 oz),,"320 x 240 pixels, 4:3 ratio",No,30MB,2 MP,No,1.2,Removable Li-Ion 830 mAh battery (EB-BS001),
Panasonic VS6,PANASONIC,516228,15,"2005, Q3","96 x 46 x 21 mm, 80 cc (3.78 x 1.81 x 0.83 in)",101 g (3.56 oz),,"240 x 320 pixels, 4:3 ratio",No,32MB,2 MP,No,1.2,Removable Li-Ion 830 mAh battery,
Panasonic VS3,PANASONIC,670035,14,"2005, Q1","96 x 46 x 17.6 mm, 79 cc (3.78 x 1.81 x 0.69 in)",102 g (3.60 oz),,"240 x 320 pixels, 4:3 ratio",No,32MB,1.3 MP,No,No,Removable Li-Ion 830 mAh battery,
Panasonic VS2,PANASONIC,328112,14,"2005, Q2","96 x 46 x 18.2 mm, 77 cc (3.78 x 1.81 x 0.72 in)",98 g (3.46 oz),,"240 x 320 pixels, 4:3 ratio",No,32MB,1.3 MP,No,No,Removable Li-Ion 830 mAh battery,
Panasonic MX7,PANASONIC,381866,9,"2005, Q1","102 x 51 x 26 mm, 118 cc (4.02 x 2.01 x 1.02 in)",144 g (5.08 oz),,"240 x 320 pixels, 4:3 ratio",No,30MB,2 MP,No,1.2,Removable Li-Ion 1660 mAh battery,
Panasonic MX6,PANASONIC,211231,8,"2005, Q1","96 x 46 x 26 mm, 105 cc (3.78 x 1.81 x 1.02 in)",130 g (4.59 oz),,"320 x 240 pixels, 4:3 ratio",No,30MB,1.3 MP,No,No,Removable Li-Ion 1620 mAh battery (EB-BS002),
Panasonic SA7,PANASONIC,254484,10,"2005, Q1","102 x 53 x 26 mm, 116 cc (4.02 x 2.09 x 1.02 in)",140 g (4.94 oz),,"240 x 320 pixels, 4:3 ratio",No,30MB,2 MP,No,1.2,Removable Li-Ion 1660 mAh battery (EB-BS002),
Panasonic SA6,PANASONIC,216583,14,"2005, Q1","96 x 47 x 25 mm, 106 cc (3.78 x 1.85 x 0.98 in)",127 g (4.48 oz),,"240 x 320 pixels, 4:3 ratio",No,32MB,1.3 MP,No,No,Removable Li-Ion 1620 mAh battery,
Panasonic SC3,PANASONIC,299720,12,"2005, Q1","91.5 x 45 x 16.8 mm, 77 cc (3.60 x 1.77 x 0.66 in)",76 g (2.68 oz),,"128 x 128 pixels, 1:1 ratio",No,,VGA,No,No,Removable Li-Ion 730 mAh battery,
Panasonic A210,PANASONIC,198865,9,"2005, Q1","91 x 44 x 16.5 mm, 51 cc (3.58 x 1.73 x 0.65 in)",71 g (2.50 oz),,"128 x 128 pixels, 1:1 ratio",No,512 KB,No,,No,Removable Li-Ion 730 mAh battery,
Panasonic X800,PANASONIC,578806,11,"2005, Q1","100 x 48 x 17 mm, 79 cc (3.94 x 1.89 x 0.67 in)",99 g (3.49 oz),"2.2 inches, 36 x 43 mm, 15.4 cm2 (~32.1% screen-to-body ratio)",176 x 208 pixels (~124 ppi density),"miniSD, 16 MB included",8MB,VGA,No,1.1,Removable Li-Ion 720 mAh battery,
